[0m[ INFO] [1482515545.747864963]: Setting image node to image_obj[0m
[0m[ INFO] [1482515545.748571619]: Setting points node to /points_image[0m
image, 111.093
points, 10.2644
image, 77.6157
points, 20.246
image, 47.1249
image, 112.961
points, 13.0718
image, 78.8701
points, 20.7684
image, 46.2191
image, 112.987
points, 12.3978
image, 79.0517
points, 21.0135
image, 45.6228
image, 112.385
points, 12.5821
image, 78.9685
points, 20.9491
image, 45.1765
image, 112.885
points, 12.6908
image, 78.5255
points, 21.0705
image, 45.7373
image, 113.125
points, 12.2848
image, 78.1393
points, 21.9047
image, 44.4376
image, 111.882
points, 12.0735
image, 82.4883
points, 21.116
image, 41.4956
image, 109.004
points, 12.4555
image, 79.1492
points, 20.9289
image, 46.0274
image, 113.459
points, 12.6061
image, 78.841
points, 24.4672
image, 42.5217
image, 111.584
points, 12.5051
image, 78.9778
points, 25.1546
image, 37.883
image, 105.931
points, 11.4856
image, 80.6546
points, 21.2739
image, 42.1348
image, 109.545
points, 9.66597
image, 78.8224
points, 21.209
image, 42.1154
image, 111.79
points, 13.732
image, 80.8504
points, 23.2182
image, 40.6666
image, 108.051
points, 11.642
image, 77.7972
points, 26.1714
image, 39.9377
image, 111.239
points, 8.55923
image, 70.2794
points, 23.6087
image, 43.7751
image, 109.794
points, 6.35433
image, 72.2728
points, 28.5237
image, 39.2532
image, 107.207
points, 8.8985
image, 73.7522
points, 24.0457
image, 46.4652
image, 109.281
points, 5.2371
image, 74.2018
points, 23.5286
image, 40.863
image, 107.361
points, 10.3042
image, 81.7931
points, 23.612
image, 38.1498
image, 105.052
points, 7.79128
image, 73.8699
points, 24.8022
image, 41.7814
image, 108.794
points, 10.0956
image, 76.6025
points, 23.5353
image, 44.3752
image, 112.589
points, 9.05991
image, 72.9344
points, 28.9857
image, 37.6992
image, 105.512
points, 9.03273
image, 80.7455
points, 19.0041
image, 42.1033
image, 109.105
points, 9.90057
image, 81.0459
points, 22.387
image, 38.8906
image, 105.959
points, 8.93068
image, 75.3281
points, 23.72
image, 43.4315
image, 110.246
points, 8.23689
image, 77.4019
points, 23.3564
image, 41.5227
image, 112.53
points, 10.5276
image, 71.532
points, 25.7111
image, 40.6482
image, 108.81
points, 7.99942
image, 74.6343
image, 140.04
points, 32.2723
image, 105.061
points, 4.34661
image, 65.5806
points, 29.2051
image, 37.5898
image, 109.565
points, 5.13983
image, 66.3607
points, 26.1066
image, 40.4294
image, 113.683
points, 11.1227
image, 71.6417
points, 23.9832
image, 42.4416
image, 109.77
points, 8.78382
image, 74.084
points, 24.895
image, 41.6031
image, 108.892
points, 8.02803
image, 74.5971
points, 25.6004
image, 40.9214
image, 108.809
points, 8.21996
image, 73.5512
points, 25.6927
image, 41.3549
image, 108.264
points, 7.74336
image, 73.4446
points, 26.0851
image, 40.2274
image, 108.188
points, 7.40457
image, 74.65
image, 140.493
points, 36.31
image, 108.046
points, 7.40814
image, 68.8446
points, 26.2394
image, 40.8144
image, 108.833
points, 5.36108
image, 76.5746
points, 21.4276
image, 38.3618
image, 109.468
points, 5.40566
image, 74.8208
points, 19.8298
image, 39.2272
image, 106.628
points, 6.51598
image, 72.9024
points, 26.8157
image, 39.8448
image, 107.009
points, 7.01404
image, 73.8306
points, 33.0739
image, 33.4101
image, 100.494
points, 7.24244
image, 73.9853
points, 26.1452
image, 40.451
image, 108.578
points, 6.31762
image, 70.7669
points, 27.3967
image, 40.2007
image, 107.619
points, 7.29537
image, 73.0753
points, 27.4503
image, 39.1016
image, 106.946
points, 6.26922
image, 71.9655
points, 36.4187
image, 30.4165
image, 99.8223
points, 3.02362
image, 71.321
points, 27.2806
image, 34.6541
image, 107.964
points, 3.1631
image, 64.3349
points, 31.5013
image, 35.7695
image, 102.043
points, 5.48387
image, 71.3913
points, 29.0196
image, 36.6273
image, 106.61
points, 2.74944
image, 66.2332
image, 133.181
points, 33.6893
image, 102.563
points, 6.8717
image, 71.7471
points, 31.558
image, 35.2802
image, 109.952
points, 1.87182
image, 59.7396
points, 28.9445
image, 37.241
image, 107.201
points, 2.47121
image, 69.556
points, 29.247
image, 33.519
image, 106.013
points, 1.62506
image, 64.2495
points, 28.9383
image, 36.2296
image, 103.292
points, 5.11312
image, 77.6451
points, 23.6154
image, 36.4873
image, 110.507
points, 2.80643
image, 62.7959
points, 26.9756
image, 33.9932
image, 104.791
points, 6.92344
image, 70.0166
points, 34.1353
image, 32.1805
image, 102.026
points, 3.5243
image, 72.7727
points, 28.7952
image, 32.021
image, 105.362
points, 3.02529
image, 66.752
points, 25.9314
image, 37.575
image, 110.313
points, 1.05476
image, 67.2655
points, 31.3516
image, 29.6705
image, 97.1997
points, 3.99256
image, 71.9359
points, 32.8891
image, 31.5573
image, 101.96
points, 3.20125
image, 66.5679
points, 30.8626
image, 35.6224
image, 104.465
points, 2.35438
image, 64.507
points, 31.0581
image, 33.397
image, 104.445
points, 2.77877
image, 59.8338
points, 29.6767
image, 35.8672
image, 107.155
points, 2.81668
image, 60.6468
points, 29.906
image, 35.2936
image, 106.601
points, 6.94251
image, 70.4117
image, 136.396
points, 23.8063
image, 92.3159
points, 4.05359
image, 71.156
points, 29.0599
image, 35.2864
image, 106.228
points, 6.22725
image, 68.8956
points, 31.3735
image, 35.1987
image, 103.547
points, 2.26021
image, 61.5678
image, 128.756
points, 25.3425
image, 92.8271
points, 2.71773
image, 68.4164
points, 31.1112
image, 35.9676
image, 103.039
points, 2.40469
image, 68.1076
points, 31.5895
image, 36.144
image, 104.197
points, 3.12304
image, 70.869
image, 134.77
points, 31.239
image, 103.233
points, 2.86651
image, 66.8066
points, 28.4493
image, 29.5439
image, 104.314
points, 4.08554
image, 54.6637
image, 121.141
points, 27.6213
image, 95.8719
points, 2.8801
image, 75.0329
image, 134.644
points, 28.332
image, 100.791
points, 3.23224
image, 70.6279
points, 29.9659
image, 31.106
image, 101.835
points, 1.66249
image, 64.5726
image, 130.964
points, 30.122
image, 100.834
points, 3.06082
image, 59.7117
image, 125.57
points, 33.9241
image, 102.556
points, 3.53742
image, 60.9159
image, 127.624
points, 34.0514
image, 101.556
points, 2.82526
image, 63.2467
image, 130.411
points, 33.3705
image, 102.931
points, 6.85191
image, 56.699
image, 122.975
points, 23.7298
image, 94.388
points, 2.93064
image, 59.8619
image, 126.524
points, 29.9768
image, 101.512
points, 5.10192
image, 56.0596
image, 123.307
points, 32.9797
image, 101.64
points, 4.71163
image, 65.6221
image, 130.059
points, 36.0367
image, 99.1607
points, 3.40271
image, 63.997
image, 129.64
points, 25.8987
image, 96.4248
points, 4.7729
image, 58.0921
image, 124.669
points, 29.027
image, 97.4703
points, 9.35602
image, 59.6836
image, 122.285
points, 25.171
image, 95.7365
points, 5.198
image, 57.2183
image, 124.618
points, 28.4622
image, 98.3832
points, 7.80702
image, 57.173
points, 36.0715
image, 32.8989
image, 102.725
points, 6.17433
image, 53.7605
points, 35.8171
image, 32.9037
image, 100.887
points, 4.04239
image, 59.1934
image, 125.468
points, 25.4662
image, 94.7404
points, 7.35044
image, 56.7853
image, 123.455
points, 26.7324
image, 98.5541
points, 2.55418
image, 58.939
image, 126.289
points, 25.2752
image, 93.8592
points, 6.01864
image, 63.8893
image, 124.601
points, 30.8437
image, 103.716
points, 5.36728
image, 56.0029
image, 121.824
points, 26.2523
image, 94.8396
points, 11.2233
image, 53.3552
image, 120.343
points, 23.6585
image, 92.7086
points, 5.45001
image, 59.5639
image, 125.1
points, 23.2549
image, 91.8522
points, 8.44598
image, 56.9201
image, 123.821
points, 30.0407
image, 102.205
points, 6.66022
image, 58.069
image, 121.46
points, 25.9094
image, 95.7263
points, 3.9494
image, 65.0952
image, 126.634
points, 26.5071
image, 97.415
points, 5.57566
image, 59.273
image, 123.543
points, 27.1273
image, 98.0911
points, 9.32884
image, 51.4228
image, 119.198
points, 26.7859
image, 96.2279
points, 4.87638
image, 62.3958
image, 125.736
points, 27.9415
image, 97.8193
points, 7.69687
image, 53.7999
points, 38.2469
image, 32.1493
image, 98.4998
points, 11.9884
image, 51.5687
image, 119.02
points, 23.2277
image, 92.6094
points, 4.81153
image, 63.9338
image, 126.986
points, 27.3974
image, 95.6249
points, 8.63314
image, 56.782
image, 122.025
points, 25.8873
image, 92.4776
points, 6.85906
image, 64.7109
image, 126.344
points, 25.9054
image, 96.6425
points, 5.75662
image, 64.0624
image, 123.66
points, 27.3299
image, 96.0817
points, 8.37946
image, 56.3898
image, 127.022
points, 29.3698
image, 94.0073
points, 7.57384
image, 62.8078
image, 123.451
points, 26.0715
image, 94.5632
points, 6.63018
image, 60.4124
image, 125.384
points, 24.0231
image, 90.5085
points, 8.19135
image, 59.3612
image, 125.297
points, 27.0727
image, 95.1855
points, 7.65085
image, 61.3356
image, 124.223
points, 24.1003
image, 90.8186
points, 8.83484
image, 58.1696
image, 124.272
points, 20.6089
image, 94.4402
points, 4.39215
image, 54.8711
image, 122.381
points, 26.0816
image, 95.8228
points, 9.67336
image, 53.4809
image, 120.729
points, 24.1714
image, 92.2334
points, 6.4249
image, 57.9126
image, 124.491
points, 25.8412
image, 94.5938
points, 7.7002
image, 56.6669
image, 123.39
points, 24.5457
image, 91.2716
points, 7.40242
image, 60.6811
image, 125.898
points, 20.6745
image, 88.094
points, 8.06522
image, 57.5926
image, 124.903
points, 18.7368
image, 93.9655
points, 7.28321
image, 50.4165
image, 117.682
points, 24.0419
image, 95.531
points, 10.0036
image, 57.7567
image, 118.3
points, 20.8981
image, 91.6991
points, 6.39963
image, 60.3068
image, 123.225
points, 19.0105
image, 87.5804
points, 10.2997
image, 59.0458
image, 120.937
points, 24.6453
image, 93.9515
points, 7.83944
image, 56.7615
image, 122.956
points, 22.0087
image, 91.7339
points, 6.62208
image, 57.8365
image, 123.53
points, 24.1277
image, 95.0453
points, 7.06816
image, 55.3911
image, 123.02
points, 25.229
image, 91.9321
points, 14.9193
image, 51.2836
image, 116.981
points, 22.686
image, 90.4434
points, 8.08072
image, 58.1176
image, 125.974
points, 21.4758
image, 92.3383
points, 5.91516
image, 55.4419
image, 122.059
points, 20.8397
image, 88.6624
points, 13.5102
image, 51.5289
image, 118.696
points, 22.3837
image, 90.9443
points, 7.21335
image, 57.5299
image, 124.572
points, 23.2849
image, 92.2053
points, 9.07278
image, 55.3467
image, 121.44
points, 23.5157
image, 96.9388
points, 10.3083
image, 49.3019
image, 115.513
points, 20.8464
image, 88.4221
points, 10.3152
image, 55.7964
image, 122.405
points, 20.2701
image, 89.7005
points, 9.46426
image, 54.8933
image, 121.443
points, 19.388
image, 86.3822
points, 16.176
image, 49.4063
image, 116.588
points, 19.6993
image, 91.846
points, 7.89642
image, 52.9487
image, 120.156
points, 18.0056
image, 84.5962
points, 19.2423
image, 47.6401
image, 114.289
points, 21.7865
image, 96.4718
points, 8.26287
image, 50.6318
image, 116.692
points, 21.0559
image, 90.987
points, 8.81648
image, 55.3496
image, 122.385
points, 19.6981
image, 88.5198
points, 10.6556
image, 53.5276
image, 120.158
points, 22.8267
image, 91.9411
points, 12.1663
image, 51.7566
image, 118.317
points, 20.7832
